Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
82877e44b5aa0795,1,FAIL,1,3717.83,start/end
5f0427651d0b984c,2,FAIL,11,112.18,start/end
a6aca58a3edafcc2,3,FAIL,4,195.15,start/end
b9f806a3aba3a370,5,FAIL,19,168.42,start/end
6663c8ddf3565b3f,5,FAIL,11,1251.02,start/end
df855ae9d3a12db5,2,FAIL,12,1239.34,"start/end, rules"
fea07309116da353,3,FAIL,19,3651.97,start/end
10aae2671ff44dc2,5,FAIL,23,155.93,start/end
b40b772a9ef00980,1,FAIL,5,175.26,start/end
cf9dfd87180659b,4,FAIL,25,1294.68,start/end
c2f1726c32030b96,2,FAIL,9,2493.35,start/end
51b9bb5cdf4abfef,3,FAIL,1,1245.46,start/end
820399c7eebb39c2,3,FAIL,6,1238.65,start/end
58fff3d41575caab,4,FAIL,15,161.46,start/end
fed3e5eff97750d6,2,FAIL,9,3653.91,start/end
fa1114b465eb178,2,FAIL,11,1314.55,None
611f87b14c17edb2,4,FAIL,17,201.14,start/end
d182949e859cba4f,2,FAIL,6,195.90,start/end
cdb63ede036474c5,4,FAIL,20,259.01,"start/end, rules"
851fd63e172dbba0,4,FAIL,10,97.46,"start/end, rules"
4de04b3c4d15b5d5,3,FAIL,9,1235.98,start/end
95916b71a3f794ff,2,FAIL,19,256.08,start/end
e960398c9fbd29fe,3,PASS,12,85.95,None
9a5dbca10f5418db,2,FAIL,13,172.44,start/end
857ae50f99d9f3ac,2,FAIL,12,184.01,start/end
a2106593071eb66a,4,FAIL,19,72.42,start/end
95fc27b34533357d,5,FAIL,1,187.01,start/end
27a3f4a05594287b,2,FAIL,17,181.93,None
8676d8ef338255d2,4,FAIL,1,161.19,start/end
519594536d60e115,2,FAIL,14,315.51,start/end
cecbbabf056d148c,3,FAIL,4,92.62,start/end
9cddf98975ee77a2,3,FAIL,14,1290.29,start/end
969355c609397327,4,FAIL,17,56.97,start/end
92e56e8b713d5c9d,5,FAIL,11,37.15,start/end
13363083e52f42ac,5,FAIL,9,152.92,None
d22b1d7fd116be8b,3,FAIL,11,100.09,start/end
1bf8d47b32b9b719,3,FAIL,19,181.70,start/end
d170cc270db4f272,1,FAIL,13,214.85,None
8f1f819d287a3bb2,4,FAIL,3,1254.83,None
e10bd3e5d6963967,3,FAIL,11,160.45,None
5b6ee1f3e4e114a7,3,FAIL,6,123.58,start/end
2691c37dd4b921ae,4,FAIL,18,190.32,"start/end, disconnected, intersecting"
1d13ef360a0d5ca5,1,FAIL,20,196.87,start/end
1f85eacd72d02d23,5,FAIL,2,110.44,start/end
9b274fcf3ed44212,1,FAIL,5,90.85,start/end
df15fe6ed4dd7df0,3,FAIL,12,133.91,None
52df57cc84fbc153,5,FAIL,22,1275.61,start/end
cef4eaa4525b4d4a,1,FAIL,4,243.24,start/end
2cdfbd4a9f364513,2,FAIL,16,176.97,start/end
1ef0bc42f42911b,5,FAIL,17,259.34,start/end
c94de1c651355827,3,FAIL,19,324.26,start/end
5faeb260f219d74a,3,FAIL,17,58.72,start/end
f50e2570d6d028f4,3,FAIL,2,209.96,None
8c2ad5e4cfbbc016,4,FAIL,23,133.63,start/end
dea5ab3b33019569,4,FAIL,14,200.83,None
22f2c48bcc4ce64f,2,FAIL,12,1256.25,start/end
6be507c084e691cb,2,FAIL,15,163.67,start/end
7952d255b6ea209c,4,FAIL,17,292.55,start/end
ebcbfd4fa2867c42,2,FAIL,4,150.97,start/end
3a6ba4ffd84fc4c1,5,FAIL,7,301.17,start/end
93a638921305725f,4,FAIL,7,202.54,start/end
8ea34b6d23b4761e,2,FAIL,17,223.45,None
88fa0972b417c260,5,FAIL,27,173.25,start/end
6eab214d450d4dbe,4,FAIL,9,171.65,start/end
66af5fa2c849be82,4,FAIL,15,134.82,start/end
3b9f7395fef14327,5,FAIL,30,147.50,start/end
f8999f1ddbc4e969,2,FAIL,1,111.42,start/end
8d5f970e2d32d4eb,3,FAIL,2,2474.85,"start/end, disconnected"
2ba08168d4f94e2f,3,FAIL,13,391.48,start/end
442360e781344ca6,3,FAIL,4,106.80,start/end
293100f44e836546,3,FAIL,1,76.67,start/end
4d7a1a66baaf63ae,2,FAIL,25,192.21,start/end
f6b6da2cfd79bf8d,4,FAIL,11,89.82,start/end
f92812f4de72ff65,2,FAIL,2,185.53,start/end
6309fe9234408d09,3,FAIL,1,2458.23,start/end
fcddbcaebe33803e,5,FAIL,18,227.49,start/end
51464a9c8a314377,5,FAIL,19,1293.02,start/end
a4bf7550aba66cda,1,FAIL,11,205.73,start/end
a022c119975a7c52,3,FAIL,13,93.59,None
1a068875a3e6faef,2,FAIL,13,291.58,None
4fe157e88b75d1c6,4,FAIL,5,70.35,start/end
39e018c085e923c6,4,FAIL,15,2448.59,start/end
f8e018c187532e55,2,FAIL,8,100.52,start/end
209102523fe9cb33,3,FAIL,19,229.28,start/end
1a54d6e78eb31f57,3,FAIL,13,49.74,start/end
9725866ac2281eec,4,FAIL,17,185.86,start/end
6bd50bbc57f0da07,3,FAIL,8,1279.86,start/end
dee9e7fb15309f84,2,PASS,13,1288.58,None
86902220d12d703f,4,FAIL,7,325.45,start/end
4eb57609ef1ee631,1,FAIL,5,306.05,start/end
2f79e45518965eb9,4,FAIL,19,193.85,start/end
56d5533533454616,4,FAIL,27,2450.61,"start/end, rules"
49e1d44abd319766,5,FAIL,4,351.40,start/end
b4236ee204ca4ebd,1,FAIL,16,3621.48,start/end
bd50007a27ec4c42,5,FAIL,1,214.71,start/end
46e5ace860a947c,5,FAIL,13,214.87,"start/end, disconnected"
65de230f331a4c45,3,FAIL,13,330.50,start/end
208cf4346af75ddb,1,FAIL,18,156.06,start/end
90fd5c8fc5c892bc,2,FAIL,5,267.15,start/end
451e601ab40d68ce,3,FAIL,1,182.98,start/end
c57d2afd719e3f0a,2,FAIL,14,304.93,"start/end, disconnected"
788033d48bdb93a4,2,FAIL,8,1297.66,start/end
1ea856e2b1a1fe37,2,FAIL,13,321.95,None
ce2b4e5ce355a816,1,FAIL,7,1250.39,None
a8367944d1ed9ac,5,FAIL,17,1284.84,start/end
afa4e2bcc5412771,2,FAIL,13,1236.84,start/end
fe0ba1ad7aff48c5,1,FAIL,1,130.99,start/end
e776bbdf9faf8a36,3,FAIL,10,64.13,None
1b3d9f4f52d85b56,2,FAIL,15,196.54,start/end
b142fbbeb41041b7,5,FAIL,4,125.60,start/end
5f53135de8b1954a,2,FAIL,23,168.51,start/end
62c72bfb2683d204,5,FAIL,21,145.57,None
6f9050409662ade1,1,FAIL,1,212.54,start/end
5ad45782c4d247fd,3,FAIL,4,117.39,None
ad84c6fc0204a477,2,FAIL,1,191.58,start/end
6f26802c8e80c94b,2,FAIL,19,129.58,start/end
2a959752e36b0310,3,FAIL,7,1292.53,None
8ce6a69f4a2bf7f8,1,FAIL,9,3729.73,start/end
a388bae91e3687fc,1,FAIL,11,324.10,start/end
52a0c371bcb62cb9,1,FAIL,5,1262.12,start/end
307a49ad7e092e92,1,FAIL,9,347.37,start/end
a75d02e340d80895,4,FAIL,15,341.20,None
dfc4068c3d885844,3,FAIL,15,196.20,start/end
8ab3bd25684da05b,4,FAIL,1,1268.78,start/end
14cfe9b24820e86d,3,FAIL,17,1276.05,start/end
44be3c34e106de01,3,FAIL,11,84.13,start/end
6515cfe93ce509e,3,FAIL,1,297.35,start/end
97a8f474dbded2a7,5,FAIL,9,154.33,start/end
723c768ba214cf52,3,FAIL,13,3697.23,start/end
45119a0d8ec60ee4,4,FAIL,15,1410.60,start/end
f10cb5a22d358c0e,4,FAIL,5,198.98,start/end
7f0b58b125996cef,1,FAIL,7,213.74,start/end
d891fc0de00c39ae,4,FAIL,25,1301.00,start/end
f92885c46014bd68,1,FAIL,13,153.47,start/end
d276fc6b3d2511e2,1,FAIL,4,146.91,None
fab463aae2041518,1,FAIL,13,215.64,start/end
de3e9c0b4fe6d32e,5,FAIL,5,1229.70,start/end
c42545022c2f958a,2,FAIL,13,90.86,start/end
5bd4eba15bbb1174,3,FAIL,17,161.35,None
77078b45b62cd8dc,2,FAIL,4,1267.28,start/end
9dd10d6188ee053c,5,FAIL,19,331.15,start/end
e6f85b7321c058cc,4,FAIL,12,175.59,start/end
15ba4ccf6e2bee00,4,FAIL,1,2462.98,start/end
81b285fa0fa2bafa,3,FAIL,1,1222.97,start/end
42bfcaee82187611,4,FAIL,17,272.41,"start/end, disconnected"
51d09f953078db61,4,FAIL,45,1276.90,"start/end, rules"
199107ddf5bc64ff,5,FAIL,12,250.71,start/end
437a193bf1a65f04,5,FAIL,1,43.73,start/end
36cb3f329a6ce01d,1,FAIL,11,179.84,start/end
afae70e7d540f75d,4,FAIL,17,337.99,start/end
a59bf17b740b01fd,5,FAIL,19,291.22,start/end
51acec8bf877a466,4,FAIL,6,1251.15,start/end
9ca09c7a868983eb,1,FAIL,1,1294.71,start/end
d419f8fbaf6fe22,1,FAIL,9,2521.36,None
ed8737f58ab6b01e,3,FAIL,18,272.23,start/end
