Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
a388bae91e3687fc,1,PASS,11,460.80,None
52a0c371bcb62cb9,1,FAIL,0,497.01,"start/end, disconnected, intersecting, rules"
307a49ad7e092e92,1,FAIL,13,924.18,None
a75d02e340d80895,4,FAIL,21,724.90,rules
dfc4068c3d885844,3,FAIL,15,486.03,rules
8ab3bd25684da05b,4,FAIL,20,716.99,rules
14cfe9b24820e86d,3,FAIL,0,853.48,"start/end, disconnected, intersecting, rules"
44be3c34e106de01,3,FAIL,12,1360.86,rules
6515cfe93ce509e,3,FAIL,18,732.40,rules
97a8f474dbded2a7,5,FAIL,22,700.71,rules
723c768ba214cf52,3,FAIL,6,918.60,rules
45119a0d8ec60ee4,4,FAIL,0,798.41,"start/end, disconnected, intersecting, rules"
f10cb5a22d358c0e,4,FAIL,18,764.55,rules
7f0b58b125996cef,1,FAIL,0,583.46,"start/end, disconnected, intersecting, rules"
d891fc0de00c39ae,4,FAIL,31,845.83,rules
f92885c46014bd68,1,FAIL,0,350.42,"start/end, disconnected, intersecting, rules"
d276fc6b3d2511e2,1,FAIL,0,459.19,"start/end, disconnected, intersecting, rules"
fab463aae2041518,1,FAIL,0,732.58,"start/end, disconnected, intersecting, rules"
de3e9c0b4fe6d32e,5,FAIL,35,947.89,rules
c42545022c2f958a,2,FAIL,17,596.33,rules
5bd4eba15bbb1174,3,FAIL,0,727.13,"start/end, disconnected, intersecting, rules"
77078b45b62cd8dc,2,FAIL,0,802.05,"start/end, disconnected, intersecting, rules"
9dd10d6188ee053c,5,FAIL,16,627.78,rules
e6f85b7321c058cc,4,FAIL,14,828.25,"start/end, rules"
15ba4ccf6e2bee00,4,FAIL,22,767.19,rules
81b285fa0fa2bafa,3,FAIL,28,1302.53,"start/end, rules"
42bfcaee82187611,4,FAIL,0,769.73,"start/end, disconnected, intersecting, rules"
51d09f953078db61,4,FAIL,0,489.34,"start/end, disconnected, intersecting, rules"
199107ddf5bc64ff,5,FAIL,12,951.51,rules
437a193bf1a65f04,5,FAIL,23,770.85,rules
36cb3f329a6ce01d,1,FAIL,0,525.59,"start/end, disconnected, intersecting, rules"
afae70e7d540f75d,4,FAIL,18,852.50,rules
a59bf17b740b01fd,5,FAIL,22,957.82,rules
51acec8bf877a466,4,FAIL,20,903.63,"intersecting, rules"
9ca09c7a868983eb,1,FAIL,0,686.69,"start/end, disconnected, intersecting, rules"
d419f8fbaf6fe22,1,FAIL,0,593.57,"start/end, disconnected, intersecting, rules"
ed8737f58ab6b01e,3,FAIL,15,894.67,rules
3b1efff9d208e60e,2,FAIL,8,604.42,rules
60177fc9cf98665a,2,FAIL,0,858.67,"start/end, disconnected, intersecting, rules"
bad1eb90a6a08dc,1,FAIL,0,838.35,"start/end, disconnected, intersecting, rules"
88575fccc666f7e9,3,FAIL,0,744.43,"start/end, disconnected, intersecting, rules"
e6d6869b96602d91,2,FAIL,32,776.98,"disconnected, rules"
11f8795deb4f8d00,1,FAIL,17,455.11,rules
f38d151800d3189a,5,FAIL,20,778.31,rules
cd651b4721caf15d,1,FAIL,0,549.66,"start/end, disconnected, intersecting, rules"
6eef43a6cfab1403,4,FAIL,0,819.59,"start/end, disconnected, intersecting, rules"
a93c03fb9b3377af,1,FAIL,0,556.84,"start/end, disconnected, intersecting, rules"
cff5599c6dd870f0,3,FAIL,19,1421.64,"intersecting, rules"
8be533948462dbe,1,FAIL,19,848.70,rules
